dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
DBLP,2,test,0,0,0,1,1,-1.1024425029754639,-1.2684319019317627,-0.16598939895629883
DBLP,2,test,1,1,0,1,1,-1.0084359645843506,-0.004135251045227051,1.0043007135391235
DBLP,2,test,2,2,0,1,1,-1.052001714706421,-1.3663703203201294,-0.3143686056137085
DBLP,2,test,3,3,0,1,1,-1.0253610610961914,-1.7894500494003296,-0.7640889883041382
DBLP,2,test,4,4,0,1,1,-0.7819125652313232,-0.64598548412323,0.13592708110809326
DBLP,2,test,6,6,0,1,0,-0.8231258392333984,0.57603919506073,1.3991650342941284
DBLP,2,test,7,7,3,1,1,-2.599804401397705,-1.5571702718734741,1.042634129524231
DBLP,2,test,8,8,0,1,0,-1.0903174877166748,6.146312713623047,7.236630439758301
DBLP,2,test,9,9,0,1,0,-0.99395751953125,5.748687267303467,6.742644786834717
DBLP,2,test,10,10,0,1,0,-0.7713942527770996,7.109620571136475,7.881014823913574
DBLP,2,test,11,11,0,1,3,-0.9823217391967773,-0.2646927833557129,0.7176289558410645
DBLP,2,test,12,12,0,1,0,-1.1242754459381104,0.9476523399353027,2.071927785873413
DBLP,2,test,13,13,0,1,0,-1.0855796337127686,0.3415083885192871,1.4270880222320557
DBLP,2,test,14,14,0,1,0,-1.1373229026794434,0.3505833148956299,1.4879062175750732
DBLP,2,test,15,15,0,1,0,-0.7518026828765869,0.7507622241973877,1.5025649070739746
DBLP,2,test,16,16,0,1,0,-1.044893741607666,1.7007582187652588,2.745651960372925
DBLP,2,test,17,17,0,1,0,-0.8142690658569336,7.250185966491699,8.064455032348633
DBLP,2,test,18,18,0,1,0,-0.6859989166259766,7.697895050048828,8.383893966674805
DBLP,2,test,20,20,0,1,0,-1.0475542545318604,6.340348720550537,7.387903213500977
DBLP,2,test,22,22,0,1,0,-0.7929420471191406,7.831159591674805,8.624101638793945
DBLP,2,test,23,23,0,1,0,-0.7384297847747803,7.111408233642578,7.8498382568359375
DBLP,2,test,24,24,0,1,0,-0.8973073959350586,4.961881637573242,5.859189033508301
DBLP,2,test,25,25,0,1,1,-0.8317699432373047,-0.877395510673523,-0.04562556743621826
DBLP,2,test,26,26,1,1,1,0.8375630378723145,3.3749213218688965,2.537358283996582
DBLP,2,test,27,27,0,1,0,-0.9817962646484375,2.703274726867676,3.6850709915161133
DBLP,2,test,28,28,0,1,1,-1.0189330577850342,-0.7712907791137695,0.24764227867126465
DBLP,2,test,29,29,0,1,0,-1.063560962677002,0.9693697690963745,2.032930850982666
DBLP,2,test,30,30,0,1,0,-0.9303395748138428,0.7216037511825562,1.651943325996399
DBLP,2,test,31,31,0,1,1,-1.0040407180786133,-1.7596229314804077,-0.7555822134017944
DBLP,2,test,34,34,0,1,3,-0.9481532573699951,-1.2188916206359863,-0.2707383632659912
DBLP,2,test,35,35,0,1,0,-0.8906939029693604,0.6736356019973755,1.5643295049667358
DBLP,2,test,36,36,3,1,3,-2.591970682144165,1.6778407096862793,4.269811630249023
DBLP,2,test,37,37,0,1,0,-0.8877613544464111,0.30785834789276123,1.1956197023391724
DBLP,2,test,38,38,0,1,0,-0.9027266502380371,0.6860817670822144,1.5888084173202515
DBLP,2,test,39,39,0,1,0,-0.8802413940429688,1.6102498769760132,2.4904913902282715
DBLP,2,test,40,40,0,1,0,-1.0242605209350586,1.0254555940628052,2.049715995788574
DBLP,2,test,41,41,0,1,0,-0.8804335594177246,0.521181583404541,1.4016151428222656
DBLP,2,test,42,42,0,1,0,-1.1315443515777588,0.3524593114852905,1.4840036630630493
DBLP,2,test,43,43,0,1,0,-1.075537919998169,3.112811326980591,4.18834924697876
DBLP,2,test,44,44,0,1,3,-1.1179959774017334,-1.038017749786377,0.07997822761535645
DBLP,2,test,45,45,0,1,0,-0.9555778503417969,0.19237375259399414,1.147951602935791
DBLP,2,test,46,46,0,1,0,-0.8664336204528809,6.307392120361328,7.173825740814209
DBLP,2,test,47,47,0,1,0,-1.009350299835205,5.7627105712890625,6.772060871124268
DBLP,2,test,48,48,0,1,0,-0.7827165126800537,4.840678691864014,5.623394966125488
DBLP,2,test,49,49,0,1,0,-0.8681414127349854,6.199509620666504,7.06765079498291
DBLP,2,test,50,50,0,1,0,-0.7816238403320312,5.885549545288086,6.667173385620117
DBLP,2,test,51,51,0,1,0,-0.8821344375610352,4.29660177230835,5.178736209869385
DBLP,2,test,52,52,0,1,0,-0.767472505569458,6.206212520599365,6.973685264587402
DBLP,2,test,54,54,0,1,0,-1.1187467575073242,5.297477722167969,6.416224479675293
DBLP,2,test,55,55,0,1,0,-1.0837962627410889,5.112802505493164,6.196599006652832
DBLP,2,test,56,56,0,1,0,-1.0161383152008057,5.593990325927734,6.610128402709961
DBLP,2,test,57,57,0,1,0,-0.8161582946777344,6.9543046951293945,7.770462989807129
DBLP,2,test,59,59,0,1,0,-0.8906261920928955,3.7099123001098633,4.60053825378418
DBLP,2,test,60,60,0,1,0,-0.9035444259643555,6.804826259613037,7.708370685577393
DBLP,2,test,61,61,0,1,0,-0.9900012016296387,5.186309337615967,6.1763105392456055
DBLP,2,test,63,63,0,1,0,-1.056955337524414,5.902040481567383,6.958995819091797
DBLP,2,test,65,65,0,1,0,-1.0014674663543701,2.3315799236297607,3.333047389984131
DBLP,2,test,66,66,0,1,2,-0.9549698829650879,-0.7547838687896729,0.20018601417541504
DBLP,2,test,67,67,0,1,0,-0.9749166965484619,1.8066115379333496,2.7815282344818115
DBLP,2,test,68,68,0,1,0,-1.025277853012085,0.021747231483459473,1.0470250844955444
DBLP,2,test,70,70,0,1,3,-0.8792839050292969,-1.2879643440246582,-0.40868043899536133
DBLP,2,test,71,71,0,1,0,-0.8921642303466797,0.9465181827545166,1.8386824131011963
DBLP,2,test,72,72,0,1,3,-0.8012866973876953,-0.10849332809448242,0.6927933692932129
DBLP,2,test,73,73,0,1,0,-0.8512136936187744,0.5377625226974487,1.3889762163162231
DBLP,2,test,74,74,3,1,3,-2.5428595542907715,1.1155385971069336,3.658398151397705
DBLP,2,test,75,75,0,1,1,-0.9433033466339111,-4.0539164543151855,-3.1106131076812744
DBLP,2,test,76,76,1,1,1,1.0810668468475342,3.1416611671447754,2.060594320297241
DBLP,2,test,77,77,1,1,1,1.0567173957824707,3.0023458003997803,1.9456284046173096
DBLP,2,test,78,78,1,1,1,0.9613223075866699,0.9755889177322388,0.014266610145568848
DBLP,2,test,79,79,0,1,1,-1.020162582397461,-2.650722026824951,-1.6305594444274902
DBLP,2,test,80,80,1,1,1,0.8099267482757568,2.42317795753479,1.6132512092590332
DBLP,2,test,82,82,0,1,0,-0.8973433971405029,4.590117931365967,5.487461090087891
DBLP,2,test,83,83,0,1,0,-0.901991605758667,5.030407428741455,5.932398796081543
DBLP,2,test,84,84,0,1,0,-0.7212345600128174,4.901069641113281,5.6223039627075195
DBLP,2,test,85,85,0,1,0,-0.7640411853790283,4.837647914886475,5.601689338684082
DBLP,2,test,86,86,0,1,0,-0.7617626190185547,5.292118072509766,6.05388069152832
DBLP,2,test,87,87,0,1,0,-0.7578732967376709,5.262913227081299,6.020786285400391
DBLP,2,test,88,88,0,1,0,-1.0942819118499756,0.0938558578491211,1.1881377696990967
DBLP,2,test,91,91,0,1,0,-1.0034606456756592,4.317341327667236,5.320801734924316
DBLP,2,test,92,92,0,1,0,-1.0140881538391113,6.102255344390869,7.1163434982299805
DBLP,2,test,93,93,0,1,0,-0.8606619834899902,6.105057239532471,6.965719223022461
DBLP,2,test,94,94,0,1,0,-0.7220368385314941,6.4493889808654785,7.171425819396973
DBLP,2,test,95,95,0,1,0,-0.8632547855377197,4.2608256340026855,5.124080657958984
DBLP,2,test,96,96,0,1,0,-0.7383522987365723,4.052135944366455,4.790488243103027
DBLP,2,test,97,97,0,1,0,-0.7738254070281982,7.0736083984375,7.847434043884277
DBLP,2,test,98,98,0,1,0,-1.0107266902923584,6.3472065925598145,7.357933044433594
DBLP,2,test,99,99,0,1,0,-0.8486011028289795,6.307701110839844,7.156302452087402
DBLP,2,test,100,100,0,1,0,-0.8264894485473633,5.1262288093566895,5.952718257904053
DBLP,2,test,102,102,0,1,0,-0.9187250137329102,6.723607540130615,7.642332553863525
DBLP,2,test,103,103,0,1,0,-0.7228357791900635,4.375455856323242,5.098291397094727
DBLP,2,test,104,104,0,1,0,-0.8451697826385498,4.805100440979004,5.650270462036133
DBLP,2,test,105,105,0,1,0,-0.8917150497436523,0.3817286491394043,1.2734436988830566
DBLP,2,test,106,106,1,1,0,1.0474443435668945,-0.26169538497924805,-1.3091397285461426
DBLP,2,test,107,107,1,1,0,1.0473358631134033,-0.2611551284790039,-1.3084909915924072
DBLP,2,test,108,108,1,1,1,1.124267816543579,0.7641584873199463,-0.3601093292236328
DBLP,2,test,109,109,0,1,0,-1.047295331954956,0.26181018352508545,1.3091055154800415
DBLP,2,test,110,110,1,1,1,1.1373229026794434,2.0201852321624756,0.8828623294830322
DBLP,2,test,111,111,0,1,0,-0.7852358818054199,5.487494945526123,6.272730827331543
DBLP,2,test,112,112,0,1,0,-0.8936467170715332,6.617278575897217,7.51092529296875
DBLP,2,test,113,113,0,1,0,-0.728111743927002,6.391037464141846,7.119149208068848
DBLP,2,test,114,114,0,1,0,-0.7263989448547363,6.598171710968018,7.324570655822754
DBLP,2,test,115,115,0,1,0,-0.7614133358001709,6.147281646728516,6.908695220947266
DBLP,2,test,116,116,0,1,0,-0.7927899360656738,6.026060104370117,6.818850040435791
DBLP,2,test,117,117,0,1,0,-0.9065976142883301,5.556073188781738,6.462670803070068
DBLP,2,test,118,118,0,1,0,-0.7855463027954102,6.18198299407959,6.967529296875
DBLP,2,test,119,119,0,1,0,-0.8078806400299072,6.406757831573486,7.214638710021973
DBLP,2,test,120,120,0,1,0,-1.172778606414795,3.949129581451416,5.121908187866211
DBLP,2,test,121,121,0,1,0,-1.172778606414795,3.949129581451416,5.121908187866211
DBLP,2,test,122,122,0,1,0,-1.0215744972229004,7.531167984008789,8.552742004394531
DBLP,2,test,125,125,0,1,0,-0.7597835063934326,7.276309013366699,8.036092758178711
DBLP,2,test,126,126,0,1,0,-0.958336353302002,6.209017753601074,7.167354106903076
DBLP,2,test,127,127,0,1,0,-0.7422845363616943,5.129648208618164,5.8719329833984375
DBLP,2,test,128,128,0,1,0,-0.8556482791900635,5.007790565490723,5.863438606262207
DBLP,2,test,129,129,0,1,0,-0.7345082759857178,5.978960037231445,6.713468551635742
DBLP,2,test,130,130,0,1,0,-0.740903377532959,6.284004211425781,7.02490758895874
DBLP,2,test,131,131,0,1,0,-1.0367465019226074,4.299339294433594,5.336085796356201
DBLP,2,test,132,132,0,1,0,-0.8224682807922363,4.978692054748535,5.8011603355407715
DBLP,2,test,133,133,0,1,0,-0.8455867767333984,5.364776611328125,6.210363388061523
DBLP,2,test,134,134,0,1,0,-1.0166709423065186,0.6577210426330566,1.6743919849395752
DBLP,2,test,135,135,0,1,0,-0.7780930995941162,5.775365829467773,6.553459167480469
DBLP,2,test,136,136,0,1,0,-0.7770111560821533,3.9445748329162598,4.721586227416992
DBLP,2,test,137,137,0,1,0,-0.864781379699707,5.988907337188721,6.853688716888428
DBLP,2,test,138,138,0,1,0,-0.9788095951080322,2.398913621902466,3.377723217010498
DBLP,2,test,139,139,0,1,0,-0.7390363216400146,3.8964452743530273,4.635481834411621
DBLP,2,test,140,140,0,1,3,-0.82332444190979,-2.16422700881958,-1.34090256690979
DBLP,2,test,141,141,1,1,0,0.814035177230835,-3.219318389892578,-4.033353805541992
DBLP,2,test,142,142,1,1,1,0.8428781032562256,1.2407443523406982,0.39786624908447266
DBLP,2,test,143,143,0,1,0,-0.731365442276001,0.7927384376525879,1.5241038799285889
DBLP,2,test,144,144,3,1,3,-2.549453020095825,0.05057382583618164,2.600026845932007
DBLP,2,test,146,146,0,1,0,-0.9403760433197021,0.6690719127655029,1.609447956085205
DBLP,2,test,147,147,1,1,3,0.7251672744750977,-0.45079851150512695,-1.1759657859802246
DBLP,2,test,148,148,3,1,3,-2.5472817420959473,0.8531250953674316,3.400406837463379
DBLP,2,test,149,149,0,1,3,-0.9964683055877686,-0.8390998840332031,0.15736842155456543
DBLP,2,test,150,150,0,1,0,-0.7157425880432129,2.1430554389953613,2.858798027038574
DBLP,2,test,151,151,0,1,1,-0.8235945701599121,-0.5015954971313477,0.32199907302856445
DBLP,2,test,152,152,0,1,0,-0.9635601043701172,2.342907428741455,3.3064675331115723
DBLP,2,test,153,153,0,1,2,-0.7994387149810791,-0.018011093139648438,0.7814276218414307
DBLP,2,test,154,154,0,1,2,-1.043220043182373,-5.513043403625488,-4.469823360443115
DBLP,2,test,155,155,2,1,2,-6.456548690795898,4.8101701736450195,11.266718864440918
DBLP,2,test,156,156,0,1,0,-1.0039982795715332,1.8421716690063477,2.846169948577881
DBLP,2,test,157,157,0,1,0,-0.7207419872283936,4.2894606590271,5.010202407836914
DBLP,2,test,158,158,0,1,0,-0.9126288890838623,5.065186023712158,5.977814674377441
DBLP,2,test,159,159,0,1,0,-0.7178747653961182,3.2119359970092773,3.9298107624053955
DBLP,2,test,160,160,0,1,0,-0.8037190437316895,1.4862679243087769,2.289987087249756
DBLP,2,test,161,161,0,1,0,-0.9134063720703125,2.524415969848633,3.4378223419189453
DBLP,2,test,162,162,2,1,2,-6.661592483520508,4.175764083862305,10.837356567382812
DBLP,2,test,163,163,0,1,0,-0.9113759994506836,1.91440749168396,2.8257834911346436
DBLP,2,test,164,164,0,1,0,-0.829681396484375,4.728285312652588,5.557966709136963
DBLP,2,test,165,165,0,1,0,-0.8988211154937744,4.663034439086914,5.561855316162109
DBLP,2,test,166,166,0,1,0,-0.7208452224731445,3.9347126483917236,4.655557632446289
DBLP,2,test,168,168,0,1,0,-0.7224376201629639,3.424236297607422,4.146674156188965
DBLP,2,test,169,169,3,1,0,-2.4816246032714844,-4.225973129272461,-1.7443485260009766
DBLP,2,test,170,170,0,1,3,-0.8186073303222656,-1.0370831489562988,-0.2184758186340332
DBLP,2,test,171,171,0,1,0,-0.8944656848907471,0.8924907445907593,1.7869564294815063
DBLP,2,test,172,172,0,1,3,-0.75113844871521,-0.5058636665344238,0.24527478218078613
DBLP,2,test,173,173,0,1,0,-0.9008345603942871,0.7704249620437622,1.6712595224380493
DBLP,2,test,174,174,0,1,0,-0.8805868625640869,1.1138132810592651,1.994400143623352
DBLP,2,test,175,175,0,1,3,-0.8689665794372559,-1.0963568687438965,-0.22739028930664062
DBLP,2,test,176,176,0,1,0,-0.7668170928955078,0.42334461212158203,1.1901617050170898
DBLP,2,test,177,177,0,1,0,-1.0400536060333252,6.218268394470215,7.258321762084961
DBLP,2,test,178,178,0,1,0,-0.7397022247314453,7.149364471435547,7.889066696166992
DBLP,2,test,179,179,0,1,0,-1.070957899093628,4.543849945068359,5.614808082580566
DBLP,2,test,180,180,0,1,0,-0.8526787757873535,5.919967174530029,6.772645950317383
DBLP,2,test,181,181,0,1,0,-0.7564635276794434,5.903669834136963,6.660133361816406
DBLP,2,test,182,182,0,1,0,-0.8124661445617676,5.635041236877441,6.447507381439209
DBLP,2,test,183,183,0,1,0,-1.0967075824737549,2.7891464233398438,3.8858540058135986
DBLP,2,test,184,184,2,1,0,-6.715634346008301,-3.5978431701660156,3.117791175842285
DBLP,2,test,186,186,0,1,0,-0.8077900409698486,7.207821846008301,8.01561164855957
DBLP,2,test,187,187,0,1,0,-0.9800081253051758,6.321942329406738,7.301950454711914
DBLP,2,test,188,188,0,1,1,-0.997373104095459,-2.738281726837158,-1.7409086227416992
DBLP,2,test,189,189,1,1,1,0.7171175479888916,2.5679678916931152,1.8508503437042236
DBLP,2,test,190,190,1,1,0,0.7773182392120361,-3.6405229568481445,-4.417840957641602
DBLP,2,test,191,191,0,1,0,-0.9601607322692871,3.605353832244873,4.56551456451416
DBLP,2,test,192,192,0,1,0,-0.7212893962860107,6.601113319396973,7.3224029541015625
DBLP,2,test,193,193,0,1,0,-0.7849984169006348,6.5048909187316895,7.289889335632324
DBLP,2,test,194,194,0,1,0,-0.886207103729248,6.362597942352295,7.248805046081543
DBLP,2,test,195,195,0,1,0,-0.652137041091919,7.878735065460205,8.530872344970703
