dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Cora_ML,4,test,0,0,0,2,0,-2.29543137550354,3.0458545684814453,5.341285705566406
Cora_ML,4,test,1,1,1,2,1,-0.6470911502838135,6.323822498321533,6.970913887023926
Cora_ML,4,test,2,2,1,2,1,-0.6338164806365967,6.607453346252441,7.241270065307617
Cora_ML,4,test,3,3,2,2,2,0.5130364894866943,14.594537734985352,14.081501007080078
Cora_ML,4,test,4,4,2,2,2,0.42331409454345703,13.11813735961914,12.694823265075684
Cora_ML,4,test,5,5,1,2,1,-0.6099777221679688,8.20113468170166,8.811112403869629
Cora_ML,4,test,6,6,2,2,2,0.4288756847381592,4.34681510925293,3.9179394245147705
Cora_ML,4,test,7,7,1,2,1,-0.46095752716064453,5.0439348220825195,5.504892349243164
Cora_ML,4,test,8,8,0,2,0,-2.1424074172973633,9.878744125366211,12.021151542663574
Cora_ML,4,test,9,9,1,2,1,-0.7273228168487549,0.8374905586242676,1.5648133754730225
Cora_ML,4,test,10,10,0,2,0,-2.055130958557129,9.30785083770752,11.362981796264648
Cora_ML,4,test,11,11,0,2,0,-3.080198049545288,7.390092849731445,10.470291137695312
Cora_ML,4,test,12,12,3,2,3,-0.975685715675354,0.619114875793457,1.594800591468811
Cora_ML,4,test,13,13,3,2,3,-0.5416918992996216,12.236029624938965,12.777721405029297
Cora_ML,4,test,14,14,3,2,3,-0.520524263381958,9.347753524780273,9.868277549743652
Cora_ML,4,test,15,15,3,2,3,-0.6745948791503906,5.5621185302734375,6.236713409423828
Cora_ML,4,test,17,17,0,2,0,-3.2950267791748047,2.6634674072265625,5.958494186401367
Cora_ML,4,test,18,18,3,2,3,-0.8249664306640625,0.7691800594329834,1.594146490097046
Cora_ML,4,test,19,19,3,2,3,-1.1126432418823242,6.264708042144775,7.3773512840271
Cora_ML,4,test,20,20,4,2,4,-2.7630295753479004,4.790400981903076,7.553430557250977
Cora_ML,4,test,21,21,4,2,2,-2.7487895488739014,-15.199094772338867,-12.450304985046387
Cora_ML,4,test,22,22,5,2,5,-4.102787971496582,0.07087087631225586,4.173658847808838
Cora_ML,4,test,24,24,0,2,0,-3.3100767135620117,0.45285773277282715,3.762934446334839
