dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Photo,2,test,1,1,4,3,4,-2.1208667755126953,15.605902671813965,17.726768493652344
Photo,2,test,2,2,3,3,3,0.7762022018432617,9.100452423095703,8.324250221252441
Photo,2,test,3,3,6,3,7,-2.68007755279541,-0.07863807678222656,2.6014394760131836
Photo,2,test,4,4,5,3,5,-3.8329293727874756,7.502590179443359,11.335519790649414
Photo,2,test,5,5,3,3,3,1.357150673866272,4.985311508178711,3.6281609535217285
Photo,2,test,7,7,2,3,2,-1.256220817565918,7.31052827835083,8.566749572753906
Photo,2,test,8,8,3,3,3,0.8287196159362793,3.843568801879883,3.0148491859436035
Photo,2,test,9,9,6,3,6,-2.338627815246582,5.759685039520264,8.098312377929688
Photo,2,test,10,10,2,3,2,-1.3235958814620972,10.707634925842285,12.031230926513672
Photo,2,test,11,11,5,3,5,-4.055904865264893,6.737548828125,10.793453216552734
Photo,2,test,12,12,1,3,1,-3.7913808822631836,9.788329124450684,13.579710006713867
Photo,2,test,13,13,1,3,1,-3.409940004348755,13.353973388671875,16.763914108276367
Photo,2,test,14,14,6,3,6,-2.3343358039855957,5.741152763366699,8.075489044189453
Photo,2,test,15,15,2,3,3,-0.820483922958374,-5.521200180053711,-4.700716018676758
Photo,2,test,17,17,5,3,5,-3.6467478275299072,7.346015930175781,10.99276351928711
Photo,2,test,19,19,5,3,5,-3.7766060829162598,5.903308868408203,9.679914474487305
Photo,2,test,21,21,1,3,1,-3.9996421337127686,10.714309692382812,14.71395206451416
Photo,2,test,23,23,6,3,6,-2.8739724159240723,7.767066478729248,10.64103889465332
Photo,2,test,24,24,6,3,6,-2.8624484539031982,7.2533063888549805,10.115755081176758
Photo,2,test,25,25,6,3,6,-2.3593075275421143,5.905219554901123,8.264527320861816
Photo,2,test,26,26,6,3,6,-2.9035110473632812,8.528565406799316,11.432076454162598
Photo,2,test,27,27,4,3,6,-2.2460336685180664,-6.099381923675537,-3.8533482551574707
Photo,2,test,28,28,4,3,4,-2.2670235633850098,7.672712802886963,9.939736366271973
Photo,2,test,29,29,5,3,5,-3.8545165061950684,7.167385101318359,11.021902084350586
Photo,2,test,30,30,1,3,1,-3.9825892448425293,2.5788745880126953,6.561463832855225
Photo,2,test,31,31,1,3,1,-3.9260616302490234,10.626358032226562,14.552419662475586
Photo,2,test,32,32,1,3,1,-3.6336183547973633,6.306449890136719,9.940068244934082
Photo,2,test,33,33,6,3,6,-2.6927998065948486,7.51188325881958,10.204683303833008
Photo,2,test,34,34,7,3,7,-1.796013593673706,1.2900352478027344,3.0860488414764404
Photo,2,test,35,35,0,3,0,-6.9963297843933105,7.857114315032959,14.85344409942627
Photo,2,test,36,36,4,3,4,-2.3270153999328613,11.40373706817627,13.730752944946289
Photo,2,test,37,37,1,3,1,-3.7158002853393555,10.066892623901367,13.782692909240723
Photo,2,test,38,38,2,3,2,-1.060713768005371,7.84864616394043,8.9093599319458
Photo,2,test,39,39,4,3,4,-2.275202512741089,12.43734359741211,14.712546348571777
Photo,2,test,40,40,4,3,4,-2.2881035804748535,10.203461647033691,12.491565704345703
Photo,2,test,41,41,7,3,7,-2.005297899246216,3.598308563232422,5.603606224060059
Photo,2,test,42,42,6,3,6,-2.7792534828186035,7.590914249420166,10.37016773223877
Photo,2,test,44,44,0,3,0,-6.248191833496094,9.170900344848633,15.419092178344727
Photo,2,test,45,45,1,3,1,-3.9858620166778564,7.992212295532227,11.978074073791504
Photo,2,test,46,46,1,3,1,-3.814492702484131,15.08153247833252,18.896024703979492
Photo,2,test,47,47,1,3,1,-3.6044440269470215,17.595293045043945,21.199737548828125
Photo,2,test,48,48,4,3,4,-2.214028835296631,10.16348648071289,12.37751579284668
Photo,2,test,49,49,3,3,3,0.8039028644561768,3.4228715896606445,2.6189687252044678
Photo,2,test,50,50,4,3,4,-2.4607129096984863,3.3303921222686768,5.791105270385742
Photo,2,test,52,52,1,3,1,-3.810330867767334,8.034578323364258,11.84490966796875
Photo,2,test,53,53,1,3,1,-3.985426902770996,13.03398323059082,17.0194091796875
Photo,2,test,54,54,5,3,5,-3.7813310623168945,6.0938873291015625,9.875218391418457
Photo,2,test,55,55,1,3,1,-3.467388391494751,8.334179878234863,11.801568031311035
Photo,2,test,56,56,1,3,1,-3.7974658012390137,9.357791900634766,13.155258178710938
Photo,2,test,58,58,1,3,5,-3.2200164794921875,-28.418872833251953,-25.198856353759766
Photo,2,test,59,59,5,3,5,-4.1330084800720215,4.695156097412109,8.828165054321289
Photo,2,test,60,60,6,3,6,-2.655056953430176,0.15123748779296875,2.8062944412231445
Photo,2,test,61,61,6,3,6,-2.758256196975708,7.931931495666504,10.690187454223633
Photo,2,test,62,62,3,3,3,1.3275398015975952,3.7758312225341797,2.448291301727295
Photo,2,test,63,63,1,3,5,-3.4136228561401367,-33.61475372314453,-30.201129913330078
Photo,2,test,65,65,1,3,1,-3.642765998840332,1.1349964141845703,4.777762413024902
Photo,2,test,66,66,1,3,1,-3.900630235671997,13.173239707946777,17.073869705200195
Photo,2,test,67,67,1,3,1,-4.031524658203125,11.429267883300781,15.460792541503906
Photo,2,test,69,69,6,3,6,-2.812488555908203,5.915624618530273,8.728113174438477
Photo,2,test,70,70,1,3,1,-3.8610782623291016,2.798624038696289,6.659702301025391
Photo,2,test,71,71,3,3,3,1.3734548091888428,4.153564453125,2.7801096439361572
Photo,2,test,72,72,4,3,4,-2.2759006023406982,9.493364334106445,11.769265174865723
Photo,2,test,73,73,4,3,4,-2.3388586044311523,11.9075345993042,14.246393203735352
Photo,2,test,74,74,6,3,6,-2.1134603023529053,6.050436973571777,8.163897514343262
Photo,2,test,75,75,4,3,4,-2.2676258087158203,12.190863609313965,14.458489418029785
Photo,2,test,76,76,7,3,6,-1.8201630115509033,-0.8244209289550781,0.9957420825958252
Photo,2,test,77,77,6,3,6,-2.8048741817474365,7.0423736572265625,9.847248077392578
Photo,2,test,78,78,2,3,2,-1.2833588123321533,5.367135047912598,6.650493621826172
Photo,2,test,79,79,6,3,6,-2.100410223007202,4.407021522521973,6.507431983947754
Photo,2,test,80,80,2,3,1,-1.0680582523345947,-19.037052154541016,-17.968994140625
Photo,2,test,81,81,1,3,1,-3.306306838989258,12.055007934570312,15.36131477355957
Photo,2,test,82,82,0,3,0,-6.150890827178955,10.821701049804688,16.972591400146484
Photo,2,test,83,83,5,3,5,-3.81242036819458,6.010354995727539,9.822774887084961
Photo,2,test,84,84,1,3,1,-4.012490749359131,13.318535804748535,17.331026077270508
Photo,2,test,85,85,6,3,6,-2.817187786102295,8.004708290100098,10.821895599365234
Photo,2,test,86,86,3,3,3,0.8976109027862549,1.0182743072509766,0.12066340446472168
Photo,2,test,87,87,1,3,1,-3.7810137271881104,4.518156051635742,8.299169540405273
Photo,2,test,88,88,1,3,1,-3.989349365234375,0.5632724761962891,4.552621841430664
Photo,2,test,89,89,6,3,6,-2.8425865173339844,8.136201858520508,10.978788375854492
