dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Chameleon,0,test,2,2,3,3,3,0.06953668594360352,2.094956398010254,2.0254197120666504
Chameleon,0,test,13,13,0,3,1,-1.3092665672302246,-1.3754024505615234,-0.06613588333129883
Chameleon,0,test,18,18,1,2,2,-0.35386407375335693,-0.1338539719581604,0.22001010179519653
Chameleon,0,test,51,51,1,3,2,-0.32240188121795654,-0.016083359718322754,0.3063185214996338
Chameleon,0,test,59,59,1,2,1,-0.08452653884887695,2.2312521934509277,2.3157787322998047
Chameleon,0,test,67,67,2,3,4,-0.08300340175628662,-1.7515459060668945,-1.668542504310608
Chameleon,0,test,71,71,0,3,3,-1.1368540525436401,-2.1741559505462646,-1.0373018980026245
Chameleon,0,test,85,85,2,2,2,0.03686976432800293,0.015242576599121094,-0.021627187728881836
Chameleon,0,test,88,88,3,3,3,0.07331621646881104,0.808445930480957,0.735129714012146
Chameleon,0,test,94,94,1,3,3,-0.3147929906845093,-1.2168564796447754,-0.9020634889602661
Chameleon,0,test,97,97,3,3,3,0.10456240177154541,0.3842482566833496,0.2796858549118042
Chameleon,0,test,110,110,4,3,3,-0.22314965724945068,-1.0158381462097168,-0.7926884889602661
Chameleon,0,test,114,114,0,2,1,-1.2078484296798706,-8.316984176635742,-7.109135627746582
Chameleon,0,test,115,115,3,3,3,0.026312708854675293,1.5642013549804688,1.5378886461257935
Chameleon,0,test,116,116,1,2,1,-0.12396585941314697,5.366733074188232,5.49069881439209
Chameleon,0,test,124,124,4,2,4,-0.23570549488067627,0.7592735290527344,0.9949790239334106
Chameleon,0,test,125,125,4,3,3,-0.17496860027313232,-0.22037768363952637,-0.04540908336639404
Chameleon,0,test,132,132,3,3,3,0.05719733238220215,4.956453323364258,4.899255752563477
Chameleon,0,test,137,137,1,2,3,-0.2827538251876831,-0.5657875537872314,-0.28303372859954834
Chameleon,0,test,138,138,4,3,4,-0.14716696739196777,3.791416645050049,3.9385836124420166
Chameleon,0,test,144,144,1,2,1,-0.07527017593383789,7.455276966094971,7.530547142028809
Chameleon,0,test,157,157,0,3,1,-1.2647796869277954,-0.32949337363243103,0.935286283493042
Chameleon,0,test,161,161,2,3,0,-0.09981215000152588,-2.671363353729248,-2.5715513229370117
Chameleon,0,test,162,162,3,2,4,-0.26755237579345703,-1.696882724761963,-1.4293303489685059
Chameleon,0,test,164,164,0,2,3,-1.1689256429672241,-10.350971221923828,-9.182045936584473
Chameleon,0,test,165,165,4,3,1,-0.35923945903778076,-2.1544830799102783,-1.7952436208724976
Chameleon,0,test,168,168,3,3,0,0.05077517032623291,-5.587271213531494,-5.6380462646484375
Chameleon,0,test,174,174,2,3,3,-0.07470047473907471,-4.23481559753418,-4.1601152420043945
Chameleon,0,test,176,176,2,3,2,-0.10053253173828125,0.26812779903411865,0.3686603307723999
Chameleon,0,test,177,177,1,3,1,-0.13436520099639893,7.911917209625244,8.046282768249512
Chameleon,0,test,180,180,1,2,2,-0.30177927017211914,-0.5091023445129395,-0.2073230743408203
Chameleon,0,test,187,187,2,3,1,-0.0964897871017456,-0.5351415872573853,-0.43865180015563965
Chameleon,0,test,203,203,2,4,2,-0.014322280883789062,0.027449846267700195,0.04177212715148926
Chameleon,0,test,215,215,0,3,0,-1.2620769739151,0.25521621108055115,1.5172932147979736
Chameleon,0,test,218,218,4,2,3,-0.42439281940460205,-1.2669928073883057,-0.8425999879837036
Chameleon,0,test,219,219,4,2,1,-0.02692389488220215,-3.533224582672119,-3.506300687789917
Chameleon,0,test,224,224,1,2,3,-0.31865251064300537,-1.5184299945831299,-1.1997774839401245
Chameleon,0,test,229,229,2,2,2,0.08498036861419678,0.0057163238525390625,-0.07926404476165771
Chameleon,0,test,233,233,1,3,2,-0.32511699199676514,-0.41382551193237305,-0.08870851993560791
Chameleon,0,test,235,235,0,2,0,-1.1821725368499756,4.030951023101807,5.213123321533203
Chameleon,0,test,238,238,4,4,1,0.10001921653747559,-4.182500839233398,-4.282520294189453
Chameleon,0,test,239,239,4,3,4,-0.1405317783355713,0.631981372833252,0.7725131511688232
Chameleon,0,test,240,240,4,2,4,-0.3156932592391968,0.1426081657409668,0.4583014249801636
Chameleon,0,test,242,242,3,3,3,0.05522418022155762,0.28923606872558594,0.23401188850402832
Chameleon,0,test,243,243,4,2,4,-0.05492091178894043,1.4548115730285645,1.5097324848175049
Chameleon,0,test,245,245,0,2,2,-1.3840267658233643,-0.3513370156288147,1.0326898097991943
Chameleon,0,test,249,249,1,3,2,-0.29015445709228516,-1.0522665977478027,-0.7621121406555176
Chameleon,0,test,251,251,3,3,1,0.09590315818786621,-0.46324992179870605,-0.5591530799865723
Chameleon,0,test,252,252,1,3,1,-0.3341851234436035,0.0708465576171875,0.405031681060791
Chameleon,0,test,254,254,2,2,3,0.09335851669311523,-1.4931015968322754,-1.5864601135253906
Chameleon,0,test,258,258,4,2,2,-0.4772982597351074,-0.9598157405853271,-0.4825174808502197
Chameleon,0,test,260,260,3,2,3,-0.03990447521209717,1.7121210098266602,1.7520254850387573
Chameleon,0,test,262,262,1,3,1,-0.33570826053619385,0.010809779167175293,0.34651803970336914
Chameleon,0,test,267,267,0,3,0,-1.2432773113250732,0.24820464849472046,1.4914820194244385
Chameleon,0,test,277,277,4,3,4,-0.2505757808685303,0.13138556480407715,0.3819613456726074
Chameleon,0,test,292,292,1,3,1,-0.0540996789932251,0.4623016119003296,0.5164012908935547
Chameleon,0,test,295,295,4,3,3,-0.2821073532104492,-3.4745492935180664,-3.192441940307617
Chameleon,0,test,299,299,1,3,1,-0.3183913230895996,0.6262484788894653,0.9446398019790649
Chameleon,0,test,303,303,3,3,3,0.02004861831665039,5.000960350036621,4.980911731719971
Chameleon,0,test,310,310,3,2,4,-0.26760613918304443,-4.126135349273682,-3.8585290908813477
Chameleon,0,test,320,320,1,3,2,-0.2507420778274536,-0.09664958715438843,0.15409249067306519
Chameleon,0,test,339,339,0,2,0,-1.3382389545440674,3.6823229789733887,5.020562171936035
Chameleon,0,test,340,340,4,3,3,-0.20785176753997803,-0.9703121185302734,-0.7624603509902954
Chameleon,0,test,342,342,0,3,0,-1.3223307132720947,4.5590667724609375,5.881397247314453
Chameleon,0,test,345,345,1,2,1,-0.1896558403968811,1.3940198421478271,1.5836756229400635
Chameleon,0,test,350,350,0,3,0,-1.309786319732666,1.2948877811431885,2.6046741008758545
Chameleon,0,test,352,352,1,3,2,-0.37385642528533936,-1.6606075763702393,-1.2867511510849
Chameleon,0,test,357,357,3,2,2,-0.05683028697967529,-0.20156240463256836,-0.14473211765289307
Chameleon,0,test,359,359,0,2,3,-1.1350104808807373,-2.2049994468688965,-1.0699889659881592
Chameleon,0,test,361,361,4,2,3,-0.4088732600212097,-0.5783195495605469,-0.16944628953933716
Chameleon,0,test,371,371,0,3,3,-1.351059913635254,-2.4630239009857178,-1.1119639873504639
Chameleon,0,test,377,377,2,2,1,0.13414627313613892,-0.5699832439422607,-0.7041295170783997
Chameleon,0,test,381,381,1,3,1,-0.10361599922180176,6.854705333709717,6.958321571350098
Chameleon,0,test,383,383,4,3,3,-0.3428550362586975,-2.835481643676758,-2.492626667022705
Chameleon,0,test,392,392,3,3,3,0.015273332595825195,3.579279899597168,3.5640065670013428
Chameleon,0,test,401,401,4,2,3,-0.18778061866760254,-0.1614093780517578,0.026371240615844727
Chameleon,0,test,404,404,3,2,2,-0.20311075448989868,-0.003039836883544922,0.20007091760635376
Chameleon,0,test,411,411,4,2,2,-0.32367706298828125,-0.6138696670532227,-0.2901926040649414
Chameleon,0,test,414,414,0,3,3,-1.295606255531311,-2.5426888465881348,-1.2470825910568237
Chameleon,0,test,417,417,2,2,3,0.03436744213104248,-0.2998826503753662,-0.3342500925064087
Chameleon,0,test,420,420,3,3,3,0.09870457649230957,0.06444597244262695,-0.03425860404968262
Chameleon,0,test,431,431,1,2,0,-0.5102343559265137,-1.9260358810424805,-1.4158015251159668
Chameleon,0,test,437,437,2,2,3,0.25028908252716064,-0.6616554260253906,-0.9119445085525513
Chameleon,0,test,448,448,4,3,4,-0.2915534973144531,3.5352797508239746,3.8268332481384277
Chameleon,0,test,454,454,0,2,0,-1.3357932567596436,1.140674114227295,2.4764673709869385
Chameleon,0,test,457,457,2,3,3,-0.08282244205474854,-0.10241270065307617,-0.019590258598327637
Chameleon,0,test,460,460,0,3,0,-1.0753388404846191,4.252036094665527,5.3273749351501465
Chameleon,0,test,462,462,4,3,2,-0.1708289384841919,-0.7397747039794922,-0.5689457654953003
Chameleon,0,test,465,465,2,2,3,0.057425498962402344,-4.546438217163086,-4.603863716125488
Chameleon,0,test,467,467,0,3,1,-1.2201710939407349,-2.2090892791748047,-0.9889181852340698
Chameleon,0,test,472,472,0,4,3,-1.127457857131958,-2.146655559539795,-1.019197702407837
Chameleon,0,test,473,473,0,2,0,-1.3752071857452393,5.782770156860352,7.157977104187012
Chameleon,0,test,487,487,3,3,3,0.00582277774810791,0.17507171630859375,0.16924893856048584
Chameleon,0,test,491,491,4,3,3,-0.24343860149383545,-0.8109657764434814,-0.567527174949646
Chameleon,0,test,495,495,4,2,4,-0.3646577000617981,3.081533432006836,3.4461910724639893
Chameleon,0,test,504,504,1,2,1,-0.21821749210357666,1.0931774377822876,1.3113949298858643
Chameleon,0,test,506,506,4,2,4,-0.17513346672058105,0.15741920471191406,0.3325526714324951
Chameleon,0,test,529,529,3,3,3,0.04911684989929199,2.824209213256836,2.775092363357544
Chameleon,0,test,539,539,2,2,3,0.008702754974365234,-0.20838546752929688,-0.2170882225036621
Chameleon,0,test,541,541,4,2,3,-0.4208221435546875,-1.5999422073364258,-1.1791200637817383
Chameleon,0,test,544,544,0,3,0,-1.2968158721923828,5.219151020050049,6.515966892242432
Chameleon,0,test,546,546,0,2,3,-1.3090283870697021,-2.091607093811035,-0.782578706741333
Chameleon,0,test,558,558,1,3,3,-0.3902937173843384,-1.3868417739868164,-0.996548056602478
Chameleon,0,test,566,566,3,3,3,0.0716860294342041,4.115196228027344,4.043510437011719
Chameleon,0,test,572,572,1,2,0,-0.21349799633026123,-7.863945960998535,-7.650447845458984
Chameleon,0,test,583,583,0,3,0,-1.2856264114379883,2.935312271118164,4.220938682556152
Chameleon,0,test,588,588,1,3,1,-0.3216797113418579,0.19412529468536377,0.5158050060272217
Chameleon,0,test,590,590,2,2,2,0.010695576667785645,0.3708522319793701,0.3601566553115845
Chameleon,0,test,592,592,3,3,1,0.05203533172607422,-0.2538412809371948,-0.30587661266326904
Chameleon,0,test,597,597,2,3,0,-0.0816807746887207,-1.9440221786499023,-1.8623414039611816
Chameleon,0,test,601,601,3,2,3,-0.02727973461151123,0.06112551689147949,0.08840525150299072
Chameleon,0,test,605,605,3,3,3,0.08519351482391357,1.2398138046264648,1.1546202898025513
Chameleon,0,test,617,617,1,2,1,-0.10120725631713867,7.7339396476745605,7.835146903991699
Chameleon,0,test,622,622,0,2,0,-1.2172044515609741,5.833532333374023,7.050736904144287
Chameleon,0,test,624,624,2,2,3,0.006862282752990723,-0.25014400482177734,-0.25700628757476807
Chameleon,0,test,625,625,1,2,1,-0.13472998142242432,7.9595842361450195,8.094314575195312
Chameleon,0,test,629,629,4,3,4,-0.37584424018859863,3.859442710876465,4.235286712646484
Chameleon,0,test,632,632,0,2,1,-1.2376600503921509,-1.2534273862838745,-0.015767335891723633
Chameleon,0,test,639,639,2,3,2,-0.0850440263748169,0.3254953622817993,0.4105393886566162
Chameleon,0,test,640,640,1,2,3,-0.06674236059188843,-4.305638313293457,-4.238895893096924
Chameleon,0,test,652,652,4,2,2,-0.43685734272003174,-1.5969045162200928,-1.160047173500061
Chameleon,0,test,655,655,2,2,3,0.15966004133224487,-0.32227563858032227,-0.48193567991256714
Chameleon,0,test,659,659,0,2,0,-1.32341468334198,2.351611614227295,3.6750264167785645
Chameleon,0,test,663,663,3,2,3,-0.02746295928955078,3.8892126083374023,3.916675567626953
