dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Chameleon,3,test,2,2,3,2,3,-0.6421158313751221,9.474664688110352,10.116780281066895
Chameleon,3,test,13,13,0,2,0,-1.6568233966827393,2.0967841148376465,3.7536075115203857
Chameleon,3,test,18,18,1,2,0,-0.7826802730560303,-0.7630577087402344,0.0196225643157959
Chameleon,3,test,51,51,1,2,4,-0.7912484407424927,-7.507375717163086,-6.716127395629883
Chameleon,3,test,59,59,1,2,1,-0.7311816215515137,2.5216283798217773,3.252810001373291
Chameleon,3,test,67,67,2,2,4,0.6367563009262085,-0.036344051361083984,-0.6731003522872925
Chameleon,3,test,71,71,0,2,2,-1.8585871458053589,-1.7253473997116089,0.13323974609375
Chameleon,3,test,85,85,2,2,2,0.6769706010818481,0.5046610832214355,-0.1723095178604126
Chameleon,3,test,88,88,3,2,3,-0.6100537776947021,5.2614426612854,5.871496200561523
Chameleon,3,test,94,94,1,2,4,-0.7753554582595825,-2.5793099403381348,-1.8039544820785522
Chameleon,3,test,97,97,3,2,4,-0.6425845623016357,-1.6707489490509033,-1.0281643867492676
Chameleon,3,test,110,110,4,2,3,-0.5878772735595703,-1.3349719047546387,-0.7470946311950684
Chameleon,3,test,114,114,0,2,0,-1.540662407875061,0.2589235305786133,1.7995859384536743
Chameleon,3,test,115,115,3,2,1,-0.6714527606964111,-1.2644176483154297,-0.5929648876190186
Chameleon,3,test,116,116,1,2,0,-0.7747848033905029,-0.2982053756713867,0.4765794277191162
Chameleon,3,test,124,124,4,2,2,-0.7051811218261719,-0.2355186939239502,0.4696624279022217
Chameleon,3,test,125,125,4,2,2,-0.5961909294128418,-0.15943002700805664,0.43676090240478516
Chameleon,3,test,132,132,3,2,3,-0.6360182762145996,9.172489166259766,9.808507919311523
Chameleon,3,test,137,137,1,2,2,-0.7960480451583862,-1.0717065334320068,-0.2756584882736206
Chameleon,3,test,138,138,4,2,4,-0.6753026247024536,1.520228385925293,2.195530891418457
Chameleon,3,test,144,144,1,2,1,-0.7546308040618896,5.4084014892578125,6.163032531738281
Chameleon,3,test,157,157,0,2,0,-1.5966174602508545,11.038990020751953,12.635607719421387
Chameleon,3,test,161,161,2,2,2,0.5959396362304688,0.05334806442260742,-0.5425915718078613
Chameleon,3,test,162,162,3,2,4,-0.8090047836303711,-3.9322617053985596,-3.1232569217681885
Chameleon,3,test,164,164,0,2,1,-1.6434423923492432,-1.4041392803192139,0.2393031120300293
Chameleon,3,test,165,165,4,2,3,-0.6022046804428101,-2.2681398391723633,-1.6659351587295532
Chameleon,3,test,168,168,3,2,0,-0.9558966159820557,-20.872819900512695,-19.91692352294922
Chameleon,3,test,174,174,2,2,3,0.5620133876800537,-14.430583000183105,-14.992596626281738
Chameleon,3,test,176,176,2,2,2,0.6536146402359009,0.16837406158447266,-0.4852405786514282
Chameleon,3,test,177,177,1,2,1,-0.804185152053833,0.2614631652832031,1.0656483173370361
Chameleon,3,test,180,180,1,2,1,-0.7938309907913208,2.599543333053589,3.393374443054199
Chameleon,3,test,187,187,2,2,4,0.6530150175094604,-0.21164941787719727,-0.8646644353866577
Chameleon,3,test,203,203,2,2,4,0.7277908325195312,-0.42160749435424805,-1.1493983268737793
Chameleon,3,test,215,215,0,2,0,-1.5891706943511963,1.0653374195098877,2.654508113861084
Chameleon,3,test,218,218,4,2,4,-0.5394585132598877,0.37384629249572754,0.9133048057556152
Chameleon,3,test,219,219,4,2,4,-0.5968365669250488,2.3093907833099365,2.9062273502349854
Chameleon,3,test,224,224,1,2,0,-0.7843331098556519,-0.6052391529083252,0.17909395694732666
Chameleon,3,test,229,229,2,2,2,0.6142078638076782,0.20647811889648438,-0.40772974491119385
Chameleon,3,test,233,233,1,2,4,-0.7857280969619751,-4.067229747772217,-3.2815017700195312
Chameleon,3,test,235,235,0,2,0,-1.691552996635437,11.715112686157227,13.406665802001953
Chameleon,3,test,238,238,4,2,1,-0.6482654809951782,-2.3100709915161133,-1.661805510520935
Chameleon,3,test,239,239,4,2,4,-0.670454740524292,0.5401802062988281,1.2106349468231201
Chameleon,3,test,240,240,4,2,4,-0.5567029714584351,0.47915101051330566,1.0358539819717407
Chameleon,3,test,242,242,3,2,4,-0.8262321949005127,-1.6735130548477173,-0.8472808599472046
Chameleon,3,test,243,243,4,2,2,-0.6804778575897217,-0.5096330642700195,0.17084479331970215
Chameleon,3,test,245,245,0,2,0,-1.4718787670135498,12.261277198791504,13.733156204223633
Chameleon,3,test,249,249,1,2,0,-0.7800743579864502,-1.0228571891784668,-0.2427828311920166
Chameleon,3,test,251,251,3,2,2,-0.6455447673797607,-1.2449150085449219,-0.5993702411651611
Chameleon,3,test,252,252,1,2,1,-0.7630311250686646,5.319883823394775,6.08291482925415
Chameleon,3,test,254,254,2,2,2,0.5396405458450317,0.22101914882659912,-0.3186213970184326
Chameleon,3,test,258,258,4,2,4,-0.5282338857650757,1.8109699487686157,2.3392038345336914
Chameleon,3,test,260,260,3,2,3,-0.7204761505126953,4.960268020629883,5.680744171142578
Chameleon,3,test,262,262,1,2,2,-0.7819923162460327,-1.2049036026000977,-0.42291128635406494
Chameleon,3,test,267,267,0,2,0,-1.5738422870635986,0.4861428737640381,2.0599851608276367
Chameleon,3,test,277,277,4,2,4,-0.5872571468353271,0.1994922161102295,0.7867493629455566
Chameleon,3,test,292,292,1,2,2,-0.7663571834564209,-0.10971593856811523,0.6566412448883057
Chameleon,3,test,295,295,4,2,4,-0.6068663597106934,0.04653310775756836,0.6533994674682617
Chameleon,3,test,299,299,1,2,1,-0.8132287263870239,0.21255970001220703,1.025788426399231
Chameleon,3,test,303,303,3,2,3,-0.6654922962188721,9.49448013305664,10.159972190856934
Chameleon,3,test,310,310,3,2,4,-0.6975789070129395,-3.048980236053467,-2.3514013290405273
Chameleon,3,test,320,320,1,2,4,-0.7791634798049927,-1.8996860980987549,-1.1205226182937622
Chameleon,3,test,339,339,0,2,4,-1.4181671142578125,-4.506870746612549,-3.0887036323547363
Chameleon,3,test,340,340,4,2,4,-0.6059365272521973,0.9004392623901367,1.506375789642334
Chameleon,3,test,342,342,0,2,0,-1.621748924255371,6.017267227172852,7.639016151428223
Chameleon,3,test,345,345,1,2,1,-0.7403033971786499,1.561941385269165,2.3022446632385254
Chameleon,3,test,350,350,0,2,0,-1.5959035158157349,4.353575706481934,5.949479103088379
Chameleon,3,test,352,352,1,2,0,-0.765830397605896,-0.23762774467468262,0.5282026529312134
Chameleon,3,test,357,357,3,2,4,-1.0264911651611328,-3.4478461742401123,-2.4213550090789795
Chameleon,3,test,359,359,0,2,2,-1.6549696922302246,-0.6333284378051758,1.0216412544250488
Chameleon,3,test,361,361,4,2,4,-0.5573701858520508,0.4490342140197754,1.0064043998718262
Chameleon,3,test,371,371,0,2,1,-1.7082734107971191,-1.2456495761871338,0.46262383460998535
Chameleon,3,test,377,377,2,2,4,0.5282334089279175,-0.8695483207702637,-1.3977817296981812
Chameleon,3,test,381,381,1,2,3,-0.8321174383163452,-7.834598541259766,-7.002480983734131
Chameleon,3,test,383,383,4,2,4,-0.5644823312759399,1.425610065460205,1.990092396736145
Chameleon,3,test,392,392,3,2,4,-0.6961922645568848,-3.7422690391540527,-3.046076774597168
