dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Chameleon,2,test,2,2,3,2,3,-0.8695514798164368,5.123265266418457,5.992816925048828
Chameleon,2,test,13,13,0,2,0,-0.41901639103889465,4.341749668121338,4.76076602935791
Chameleon,2,test,18,18,1,2,2,-0.7565915584564209,-0.41288864612579346,0.34370291233062744
Chameleon,2,test,51,51,1,2,1,-0.671195387840271,0.2452249526977539,0.9164203405380249
Chameleon,2,test,59,59,1,2,1,-0.6349268555641174,4.8332929611206055,5.468219757080078
Chameleon,2,test,67,67,2,2,2,0.31867262721061707,0.12198853492736816,-0.1966840922832489
Chameleon,2,test,71,71,0,2,2,-0.2552614212036133,-1.5459142923355103,-1.290652871131897
Chameleon,2,test,85,85,2,2,2,0.3052661418914795,0.4209015667438507,0.11563542485237122
Chameleon,2,test,88,88,3,2,3,-0.9646444320678711,0.06826579570770264,1.0329102277755737
Chameleon,2,test,94,94,1,2,3,-0.8004151582717896,-2.21128511428833,-1.4108699560165405
Chameleon,2,test,97,97,3,2,3,-0.7429742813110352,0.3223196268081665,1.0652939081192017
Chameleon,2,test,110,110,4,2,3,-1.0165119171142578,-4.89286994934082,-3.8763580322265625
Chameleon,2,test,114,114,0,2,3,-0.8163565993309021,-2.6973047256469727,-1.8809480667114258
Chameleon,2,test,115,115,3,2,3,-0.8071338534355164,0.7496929168701172,1.5568268299102783
Chameleon,2,test,116,116,1,2,1,-0.6413208842277527,7.817450523376465,8.458771705627441
Chameleon,2,test,124,124,4,2,2,-1.2200102806091309,-1.8283473253250122,-0.6083370447158813
Chameleon,2,test,125,125,4,2,0,-1.0678255558013916,-5.78079891204834,-4.712973594665527
Chameleon,2,test,132,132,3,2,3,-0.8596464395523071,6.164176940917969,7.023823261260986
Chameleon,2,test,137,137,1,2,1,-0.7082672715187073,0.6645956039428711,1.3728628158569336
Chameleon,2,test,138,138,4,2,4,-1.0318708419799805,0.7700978517532349,1.8019686937332153
Chameleon,2,test,144,144,1,2,1,-0.6353597640991211,7.061319351196289,7.69667911529541
Chameleon,2,test,157,157,0,2,0,-0.3720757067203522,3.4319355487823486,3.804011344909668
Chameleon,2,test,161,161,2,2,0,0.41502732038497925,-0.01570451259613037,-0.4307318329811096
Chameleon,2,test,162,162,3,2,2,-0.981377899646759,-0.48990190029144287,0.49147599935531616
Chameleon,2,test,164,164,0,2,3,-0.8253991603851318,-2.254357099533081,-1.4289579391479492
Chameleon,2,test,165,165,4,2,1,-1.233734369277954,-1.4332908391952515,-0.19955646991729736
Chameleon,2,test,168,168,3,2,3,-1.2305141687393188,0.9837357997894287,2.214250087738037
Chameleon,2,test,174,174,2,2,2,0.5855664014816284,0.17838013172149658,-0.40718626976013184
Chameleon,2,test,176,176,2,2,2,0.32779616117477417,0.054247260093688965,-0.2735489010810852
Chameleon,2,test,177,177,1,2,1,-0.6362137198448181,9.46579360961914,10.102006912231445
Chameleon,2,test,180,180,1,2,2,-0.8912723064422607,-0.4325414299964905,0.45873087644577026
Chameleon,2,test,187,187,2,2,3,0.48447996377944946,-0.26385509967803955,-0.748335063457489
Chameleon,2,test,203,203,2,2,2,0.13121092319488525,0.36379194259643555,0.2325810194015503
Chameleon,2,test,215,215,0,2,0,-0.36136460304260254,0.10210749506950378,0.4634720981121063
Chameleon,2,test,218,218,4,2,4,-1.4252345561981201,0.2377690076828003,1.6630035638809204
Chameleon,2,test,219,219,4,2,4,-0.8320380449295044,3.3891830444335938,4.221220970153809
Chameleon,2,test,224,224,1,2,2,-0.8723055720329285,-0.574408769607544,0.2978968024253845
Chameleon,2,test,229,229,2,2,3,0.4082503914833069,-0.0059740543365478516,-0.41422444581985474
Chameleon,2,test,233,233,1,2,1,-0.7608490586280823,0.11034023761749268,0.871189296245575
Chameleon,2,test,235,235,0,2,0,-0.07551413774490356,3.934656858444214,4.010170936584473
Chameleon,2,test,238,238,4,2,1,-0.8460447788238525,-3.0561254024505615,-2.210080623626709
Chameleon,2,test,239,239,4,2,4,-1.0496238470077515,0.5169767141342163,1.5666005611419678
Chameleon,2,test,240,240,4,2,0,-1.4200127124786377,-1.899700403213501,-0.4796876907348633
Chameleon,2,test,242,242,3,2,3,-1.228057622909546,0.9568833112716675,2.184940814971924
Chameleon,2,test,243,243,4,2,2,-0.8293701410293579,-0.6376990079879761,0.19167113304138184
Chameleon,2,test,245,245,0,2,1,-0.470365047454834,-0.2031846046447754,0.2671804428100586
Chameleon,2,test,249,249,1,2,2,-0.7301467657089233,-1.0644375085830688,-0.3342907428741455
Chameleon,2,test,251,251,3,2,3,-0.9948939085006714,0.05972045660018921,1.0546143054962158
Chameleon,2,test,252,252,1,2,1,-0.759627103805542,1.7499289512634277,2.5095560550689697
Chameleon,2,test,254,254,2,2,2,0.6865395903587341,0.4577850103378296,-0.22875458002090454
Chameleon,2,test,258,258,4,2,2,-1.3942985534667969,-0.9401862621307373,0.45411229133605957
Chameleon,2,test,260,260,3,2,3,-0.9226787090301514,5.359485626220703,6.282164573669434
Chameleon,2,test,262,262,1,2,1,-0.7095837593078613,0.004050031304359436,0.7136337757110596
Chameleon,2,test,267,267,0,2,0,-0.17217469215393066,0.4022390842437744,0.5744137763977051
Chameleon,2,test,277,277,4,2,3,-1.0930172204971313,-0.9466946125030518,0.1463226079940796
Chameleon,2,test,292,292,1,2,1,-0.5879819393157959,5.082183837890625,5.670166015625
Chameleon,2,test,295,295,4,2,3,-1.1258996725082397,-0.4290987253189087,0.696800947189331
Chameleon,2,test,299,299,1,2,2,-0.5782185792922974,-0.31199073791503906,0.2662278413772583
Chameleon,2,test,303,303,3,2,3,-0.9232136011123657,6.534972190856934,7.45818567276001
Chameleon,2,test,310,310,3,2,1,-1.1299023628234863,-3.927420139312744,-2.797517776489258
Chameleon,2,test,320,320,1,2,2,-0.7746707201004028,-0.7121667861938477,0.06250393390655518
Chameleon,2,test,339,339,0,2,3,-0.911413311958313,-4.829535961151123,-3.9181227684020996
Chameleon,2,test,340,340,4,2,1,-1.0327725410461426,-2.3127708435058594,-1.2799983024597168
Chameleon,2,test,342,342,0,2,0,-0.5209757685661316,6.02313756942749,6.5441131591796875
Chameleon,2,test,345,345,1,2,0,-0.6340411305427551,-3.043931722640991,-2.409890651702881
Chameleon,2,test,350,350,0,2,0,-0.2991218566894531,0.6372500658035278,0.936371922492981
Chameleon,2,test,352,352,1,2,1,-0.7663106918334961,1.0974833965301514,1.8637940883636475
Chameleon,2,test,357,357,3,2,0,-1.3293827772140503,-1.8006887435913086,-0.4713059663772583
Chameleon,2,test,359,359,0,2,0,-0.18113040924072266,3.9860286712646484,4.167159080505371
Chameleon,2,test,361,361,4,2,0,-1.418764591217041,-1.3980475664138794,0.02071702480316162
Chameleon,2,test,371,371,0,2,3,-0.476753830909729,-0.7181947231292725,-0.24144089221954346
