dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Actor,0,test,0,0,3,3,4,0.5199606418609619,-0.42556285858154297,-0.9455235004425049
Actor,0,test,6,6,2,3,3,-0.5486431121826172,-0.38944196701049805,0.15920114517211914
Actor,0,test,13,13,0,3,3,-1.0782244205474854,-1.2009446620941162,-0.12272024154663086
Actor,0,test,17,17,3,3,1,0.5217026472091675,-0.026768922805786133,-0.5484715700149536
Actor,0,test,25,25,4,3,4,-0.6700379848480225,0.2804388999938965,0.950476884841919
Actor,0,test,26,26,3,3,1,0.561331033706665,-0.06720495223999023,-0.6285359859466553
Actor,0,test,29,29,4,3,4,-0.6710910797119141,0.5971430540084839,1.268234133720398
Actor,0,test,30,30,4,3,3,-0.5757715702056885,-0.042743682861328125,0.5330278873443604
Actor,0,test,37,37,3,3,4,0.5540634393692017,-0.8000896573066711,-1.3541531562805176
Actor,0,test,40,40,3,3,4,0.536418080329895,-0.5395010709762573,-1.0759191513061523
Actor,0,test,46,46,0,3,3,-1.13286292552948,-1.262886643409729,-0.13002371788024902
Actor,0,test,52,52,0,3,3,-1.1463220119476318,-1.378222942352295,-0.23190093040466309
Actor,0,test,56,56,3,3,4,0.5212920904159546,-0.3234320878982544,-0.844724178314209
Actor,0,test,61,61,3,3,3,0.5206187963485718,0.09586334228515625,-0.4247554540634155
Actor,0,test,64,64,3,3,4,0.4823453426361084,-0.19079256057739258,-0.673137903213501
Actor,0,test,77,77,3,3,4,0.515894889831543,-0.21972620487213135,-0.7356210947036743
Actor,0,test,79,79,0,3,4,-1.146926760673523,-1.9494633674621582,-0.8025366067886353
Actor,0,test,81,81,3,3,4,0.5101044178009033,-0.6025263071060181,-1.1126307249069214
Actor,0,test,85,85,1,3,3,-0.661455512046814,-0.1471799612045288,0.5142755508422852
Actor,0,test,92,92,2,3,4,-0.533132791519165,-1.2826030254364014,-0.7494702339172363
Actor,0,test,103,103,1,3,3,-0.6931335926055908,-0.06629347801208496,0.6268401145935059
Actor,0,test,104,104,2,3,3,-0.5107322931289673,-0.4314277172088623,0.07930457592010498
Actor,0,test,107,107,1,3,3,-0.6803101301193237,-0.07003450393676758,0.6102756261825562
Actor,0,test,110,110,2,3,3,-0.5431166887283325,-0.41453099250793457,0.12858569622039795
Actor,0,test,117,117,4,3,1,-0.5931813716888428,-0.37697291374206543,0.21620845794677734
