dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Actor,1,test,0,0,3,4,4,-0.3808501958847046,-0.8138119578361511,-0.43296176195144653
Actor,1,test,6,6,2,4,3,-0.2463369369506836,-0.6518075466156006,-0.405470609664917
Actor,1,test,13,13,0,4,3,-1.4899461269378662,-0.5188036561012268,0.9711424708366394
Actor,1,test,17,17,3,4,3,-0.3656578063964844,0.21360093355178833,0.5792587399482727
Actor,1,test,25,25,4,4,4,0.2622302770614624,0.09635132551193237,-0.16587895154953003
Actor,1,test,26,26,3,4,3,-0.2762559652328491,0.39399629831314087,0.67025226354599
Actor,1,test,29,29,4,4,4,0.2936919927597046,0.28147417306900024,-0.012217819690704346
Actor,1,test,30,30,4,4,3,0.2218683958053589,-0.5000339150428772,-0.7219023108482361
Actor,1,test,37,37,3,4,4,-0.3029453754425049,-0.9715718626976013,-0.6686264872550964
Actor,1,test,40,40,3,4,4,-0.3422863483428955,-0.6731740236282349,-0.33088767528533936
Actor,1,test,46,46,0,4,3,-1.5052757263183594,-0.5243299603462219,0.9809457659721375
Actor,1,test,52,52,0,4,3,-1.4064571857452393,-0.5374990701675415,0.8689581155776978
Actor,1,test,56,56,3,4,3,-0.3345984220504761,0.5978299975395203,0.9324284195899963
Actor,1,test,61,61,3,4,3,-0.4266763925552368,0.44772881269454956,0.8744052052497864
Actor,1,test,64,64,3,4,4,-0.33668017387390137,-0.26248085498809814,0.07419931888580322
Actor,1,test,77,77,3,4,3,-0.38759851455688477,0.541607141494751,0.9292056560516357
Actor,1,test,79,79,0,4,3,-1.4895607233047485,-0.5728174448013306,0.916743278503418
Actor,1,test,81,81,3,4,4,-0.40702760219573975,-0.7413473129272461,-0.33431971073150635
Actor,1,test,85,85,1,4,3,-0.28727906942367554,-0.7073954343795776,-0.4201163649559021
Actor,1,test,92,92,2,4,3,-0.24628865718841553,-0.6581049561500549,-0.4118162989616394
Actor,1,test,103,103,1,4,3,-0.3143024444580078,-0.7032544612884521,-0.38895201683044434
Actor,1,test,104,104,2,4,3,-0.21849220991134644,-0.6734059453010559,-0.4549137353897095
Actor,1,test,107,107,1,4,3,-0.24967342615127563,-0.6635668873786926,-0.413893461227417
Actor,1,test,110,110,2,4,3,-0.21725988388061523,-0.4702986180782318,-0.2530387341976166
Actor,1,test,117,117,4,4,3,0.23129183053970337,-0.18270528316497803,-0.4139971137046814
Actor,1,test,119,119,3,4,3,-0.3721855878829956,0.5177602171897888,0.8899458050727844
Actor,1,test,131,131,1,4,3,-0.3363295793533325,-0.701806902885437,-0.3654773235321045
Actor,1,test,141,141,1,4,3,-0.3563339114189148,-0.6520859599113464,-0.29575204849243164
Actor,1,test,142,142,2,4,3,-0.17005521059036255,-0.6209187507629395,-0.4508635401725769
Actor,1,test,148,148,2,4,3,-0.23848378658294678,-0.5022475719451904,-0.26376378536224365
Actor,1,test,150,150,1,4,3,-0.2549586892127991,-0.693374752998352,-0.438416063785553
Actor,1,test,153,153,1,4,3,-0.30749744176864624,-0.6964203715324402,-0.38892292976379395
Actor,1,test,158,158,1,4,3,-0.2584308981895447,-0.6793618202209473,-0.4209309220314026
Actor,1,test,159,159,3,4,4,-0.4259209632873535,-1.4993129968643188,-1.0733920335769653
Actor,1,test,167,167,0,4,3,-1.411069631576538,-0.43478745222091675,0.9762821793556213
Actor,1,test,175,175,4,4,3,0.25443094968795776,-0.14050287008285522,-0.394933819770813
Actor,1,test,184,184,2,4,3,-0.25228559970855713,-0.5772526860237122,-0.32496708631515503
Actor,1,test,185,185,3,4,3,-0.3281945586204529,0.49591541290283203,0.8241099715232849
Actor,1,test,195,195,1,4,3,-0.20616161823272705,-0.6694643497467041,-0.46330273151397705
Actor,1,test,207,207,2,4,3,-0.2532097101211548,-0.4342346787452698,-0.181024968624115
Actor,1,test,213,213,0,4,3,-1.4841142892837524,-0.5922751426696777,0.8918391466140747
Actor,1,test,223,223,1,4,4,-0.29106569290161133,-1.0110828876495361,-0.7200171947479248
Actor,1,test,227,227,3,4,3,-0.33812904357910156,0.5354697704315186,0.8735988140106201
Actor,1,test,234,234,3,4,3,-0.39448320865631104,0.5252488851547241,0.9197320938110352
Actor,1,test,235,235,2,4,3,-0.22489553689956665,-0.6482874751091003,-0.4233919382095337
Actor,1,test,237,237,4,4,3,0.17523419857025146,-0.482538104057312,-0.6577723026275635
Actor,1,test,244,244,2,4,4,-0.09553587436676025,-1.1303808689117432,-1.034844994544983
Actor,1,test,250,250,0,4,3,-1.5036475658416748,-0.5544301271438599,0.9492174386978149
Actor,1,test,257,257,3,4,3,-0.322390615940094,0.34429043531417847,0.6666810512542725
Actor,1,test,266,266,3,4,3,-0.39100760221481323,0.4311779737472534,0.8221855759620667
Actor,1,test,271,271,1,4,3,-0.18024277687072754,-0.679602324962616,-0.4993595480918884
Actor,1,test,274,274,2,4,3,-0.23214346170425415,-0.5551819801330566,-0.3230385184288025
Actor,1,test,277,277,0,4,3,-1.5075154304504395,-0.4581800103187561,1.0493354797363281
Actor,1,test,281,281,2,4,3,-0.19575923681259155,-0.5680252313613892,-0.3722659945487976
