dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Actor,3,test,0,0,3,3,4,0.4881885051727295,-0.05756580829620361,-0.5457543134689331
Actor,3,test,6,6,2,3,3,-0.5716307163238525,-0.5284861326217651,0.0431445837020874
Actor,3,test,13,13,0,3,3,-0.875054121017456,-0.9136440753936768,-0.0385899543762207
Actor,3,test,17,17,3,3,3,0.4722583293914795,0.43415892124176025,-0.03809940814971924
Actor,3,test,25,25,4,3,3,-0.5296289920806885,-0.2312394380569458,0.2983895540237427
Actor,3,test,26,26,3,3,3,0.49703550338745117,0.3601386547088623,-0.13689684867858887
Actor,3,test,29,29,4,3,3,-0.5087242126464844,-0.1597161889076233,0.3490080237388611
Actor,3,test,30,30,4,3,3,-0.44756364822387695,-0.2052289843559265,0.24233466386795044
Actor,3,test,37,37,3,3,4,0.5036330223083496,-0.04326385259628296,-0.5468968749046326
Actor,3,test,40,40,3,3,4,0.47991180419921875,-0.005266964435577393,-0.48517876863479614
Actor,3,test,46,46,0,3,3,-0.8666696548461914,-1.0360679626464844,-0.16939830780029297
Actor,3,test,52,52,0,3,3,-0.857956051826477,-1.2848765850067139,-0.4269205331802368
Actor,3,test,56,56,3,3,3,0.48034119606018066,0.3925635814666748,-0.08777761459350586
Actor,3,test,61,61,3,3,3,0.38451147079467773,0.05047565698623657,-0.33403581380844116
Actor,3,test,64,64,3,3,3,0.4831380844116211,0.12169855833053589,-0.3614395260810852
Actor,3,test,77,77,3,3,3,0.4979369640350342,0.21837973594665527,-0.2795572280883789
Actor,3,test,79,79,0,3,3,-0.873955249786377,-1.101209282875061,-0.22725403308868408
Actor,3,test,81,81,3,3,3,0.47342705726623535,0.04466789960861206,-0.4287591576576233
Actor,3,test,85,85,1,3,3,-0.7715849876403809,-0.7994340658187866,-0.02784907817840576
Actor,3,test,92,92,2,3,3,-0.45517539978027344,-0.6350875496864319,-0.17991214990615845
Actor,3,test,103,103,1,3,3,-0.7508394718170166,-0.7061278820037842,0.04471158981323242
Actor,3,test,104,104,2,3,3,-0.557941198348999,-0.34386658668518066,0.21407461166381836
Actor,3,test,107,107,1,3,3,-0.7622394561767578,-0.8092281818389893,-0.046988725662231445
Actor,3,test,110,110,2,3,3,-0.5544366836547852,-0.4653761386871338,0.08906054496765137
Actor,3,test,117,117,4,3,3,-0.4653890132904053,-0.55255126953125,-0.08716225624084473
Actor,3,test,119,119,3,3,3,0.4713134765625,0.41851508617401123,-0.05279839038848877
Actor,3,test,131,131,1,3,3,-0.7802157402038574,-0.8854596614837646,-0.10524392127990723
Actor,3,test,141,141,1,3,3,-0.7746031284332275,-0.8077808618545532,-0.033177733421325684
Actor,3,test,142,142,2,3,3,-0.5819058418273926,-0.5323351621627808,0.049570679664611816
Actor,3,test,148,148,2,3,3,-0.49543070793151855,-0.4585005044937134,0.036930203437805176
Actor,3,test,150,150,1,3,3,-0.7650113105773926,-0.754230260848999,0.010781049728393555
Actor,3,test,153,153,1,3,3,-0.7783994674682617,-0.7765119671821594,0.001887500286102295
Actor,3,test,158,158,1,3,3,-0.7616102695465088,-0.7732968926429749,-0.011686623096466064
Actor,3,test,159,159,3,3,3,0.40719008445739746,0.17270267009735107,-0.2344874143600464
Actor,3,test,167,167,0,3,3,-0.8555259704589844,-1.3444716930389404,-0.48894572257995605
Actor,3,test,175,175,4,3,4,-0.48888254165649414,0.040690839290618896,0.529573380947113
Actor,3,test,184,184,2,3,3,-0.4861032962799072,-0.609119176864624,-0.1230158805847168
Actor,3,test,185,185,3,3,3,0.4698917865753174,0.4921138286590576,0.022222042083740234
Actor,3,test,195,195,1,3,3,-0.7373855113983154,-0.7942566871643066,-0.05687117576599121
Actor,3,test,207,207,2,3,3,-0.5144619941711426,-0.5580432415008545,-0.043581247329711914
Actor,3,test,213,213,0,3,3,-0.8681674003601074,-0.9508105516433716,-0.08264315128326416
Actor,3,test,223,223,1,3,3,-0.7659163475036621,-0.9084004163742065,-0.14248406887054443
Actor,3,test,227,227,3,3,3,0.4822237491607666,0.21204066276550293,-0.27018308639526367
Actor,3,test,234,234,3,3,3,0.5115432739257812,0.5092829465866089,-0.0022603273391723633
Actor,3,test,235,235,2,3,3,-0.588442325592041,-0.42423582077026367,0.16420650482177734
Actor,3,test,237,237,4,3,3,-0.4664585590362549,-0.5408709049224854,-0.07441234588623047
Actor,3,test,244,244,2,3,4,-0.6329555511474609,-0.7601755261421204,-0.12721997499465942
Actor,3,test,250,250,0,3,3,-0.8787996768951416,-1.2794901132583618,-0.4006904363632202
Actor,3,test,257,257,3,3,4,0.4487273693084717,-0.1275787353515625,-0.5763061046600342
Actor,3,test,266,266,3,3,3,0.47113800048828125,0.3611130714416504,-0.11002492904663086
Actor,3,test,271,271,1,3,4,-0.7525789737701416,-0.9088161587715149,-0.1562371850013733
Actor,3,test,274,274,2,3,3,-0.5760242938995361,-0.7517201900482178,-0.17569589614868164
Actor,3,test,277,277,0,3,3,-0.8888759613037109,-1.2693841457366943,-0.3805081844329834
Actor,3,test,281,281,2,3,3,-0.5697634220123291,-0.6605072021484375,-0.0907437801361084
Actor,3,test,282,282,2,3,4,-0.5675060749053955,-1.6016170978546143,-1.0341110229492188
Actor,3,test,283,283,3,3,3,0.4816741943359375,0.5481795072555542,0.0665053129196167
Actor,3,test,286,286,3,3,3,0.5217218399047852,0.3090636730194092,-0.21265816688537598
Actor,3,test,287,287,1,3,3,-0.7426650524139404,-0.7431986331939697,-0.0005335807800292969
Actor,3,test,291,291,1,3,3,-0.7390520572662354,-0.790584146976471,-0.051532089710235596
Actor,3,test,293,293,4,3,3,-0.49425554275512695,-0.010651469230651855,0.4836040735244751
Actor,3,test,297,297,2,3,3,-0.574915885925293,-0.42015647888183594,0.15475940704345703
Actor,3,test,304,304,3,3,4,0.4789085388183594,-0.364052951335907,-0.8429614901542664
Actor,3,test,306,306,3,3,3,0.4994792938232422,0.4167773723602295,-0.0827019214630127
Actor,3,test,316,316,4,3,3,-0.47850704193115234,-0.2336205244064331,0.24488651752471924
Actor,3,test,318,318,3,3,3,0.4660451412200928,0.3855398893356323,-0.08050525188446045
Actor,3,test,320,320,3,3,3,0.519881010055542,0.4051196575164795,-0.1147613525390625
