dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Squirrel,3,test,0,0,1,4,4,-0.5845601558685303,-1.1716492176055908,-0.5870890617370605
Squirrel,3,test,3,3,0,4,4,-0.9410459995269775,-1.6624537706375122,-0.7214077711105347
Squirrel,3,test,5,5,0,4,0,-0.5901207327842712,0.5256048440933228,1.1157255172729492
Squirrel,3,test,13,13,3,4,4,-0.263396680355072,-0.7861376404762268,-0.5227409601211548
Squirrel,3,test,19,19,1,4,4,-0.29754000902175903,-0.939238429069519,-0.64169842004776
Squirrel,3,test,23,23,2,2,4,0.01337122917175293,-0.29420197010040283,-0.30757319927215576
Squirrel,3,test,42,42,4,4,4,0.1552736759185791,0.5777796506881714,0.4225059747695923
Squirrel,3,test,43,43,3,4,4,-0.12626618146896362,-0.39662599563598633,-0.2703598141670227
Squirrel,3,test,45,45,1,4,2,-0.39470550417900085,-0.13493770360946655,0.2597678005695343
Squirrel,3,test,49,49,2,4,2,-0.024253040552139282,0.0022379159927368164,0.0264909565448761
Squirrel,3,test,54,54,3,4,4,-0.24899864196777344,-0.5950875282287598,-0.34608888626098633
Squirrel,3,test,63,63,4,2,4,-0.014203399419784546,0.41015923023223877,0.4243626296520233
Squirrel,3,test,83,83,0,4,4,-0.3702163100242615,-0.5463119745254517,-0.17609566450119019
Squirrel,3,test,87,87,1,4,0,-0.41274717450141907,-0.10074001550674438,0.3120071589946747
Squirrel,3,test,94,94,3,2,4,-0.22522881627082825,-0.8179892301559448,-0.592760443687439
Squirrel,3,test,96,96,2,4,4,-0.0459979772567749,-0.18727701902389526,-0.14127904176712036
Squirrel,3,test,97,97,3,4,2,-0.3179342746734619,-0.24525195360183716,0.07268232107162476
Squirrel,3,test,101,101,0,4,4,-0.43282586336135864,-0.5021630525588989,-0.06933718919754028
Squirrel,3,test,104,104,0,4,0,-0.4173066318035126,0.4661518931388855,0.8834584951400757
