dataset,seed,split,sample_index,node_id,label,pred_frozen,pred_combined,margin_f,margin_fc,margin_gain
Squirrel,4,test,0,0,1,2,2,-0.33240342140197754,-0.17389273643493652,0.15851068496704102
Squirrel,4,test,3,3,0,2,4,-0.28272557258605957,-0.6157867908477783,-0.33306121826171875
Squirrel,4,test,5,5,0,0,0,0.30202925205230713,0.5139137506484985,0.2118844985961914
Squirrel,4,test,13,13,3,0,2,-0.30611634254455566,-0.08061647415161133,0.22549986839294434
Squirrel,4,test,19,19,1,0,4,-0.5000756978988647,-1.1947181224822998,-0.6946424245834351
Squirrel,4,test,23,23,2,0,4,-0.30873405933380127,-0.06949424743652344,0.23923981189727783
Squirrel,4,test,42,42,4,2,4,-0.10637950897216797,0.08923625946044922,0.1956157684326172
Squirrel,4,test,43,43,3,0,0,-0.4929239749908447,-0.37908029556274414,0.11384367942810059
Squirrel,4,test,45,45,1,0,0,-0.5034794807434082,-0.4225912094116211,0.08088827133178711
Squirrel,4,test,49,49,2,0,0,-0.4953356981277466,-0.4139910936355591,0.0813446044921875
Squirrel,4,test,54,54,3,0,4,-0.16540741920471191,-0.22905921936035156,-0.06365180015563965
Squirrel,4,test,63,63,4,0,4,-0.8287115097045898,0.4962961673736572,1.325007677078247
Squirrel,4,test,83,83,0,0,0,0.407525897026062,0.4137076139450073,0.0061817169189453125
Squirrel,4,test,87,87,1,0,0,-0.481417179107666,-0.4450259208679199,0.036391258239746094
Squirrel,4,test,94,94,3,0,4,-0.24974703788757324,-0.1824173927307129,0.06732964515686035
Squirrel,4,test,96,96,2,0,0,-0.21554183959960938,-0.2530193328857422,-0.03747749328613281
Squirrel,4,test,97,97,3,2,0,-0.11584305763244629,-0.30525684356689453,-0.18941378593444824
Squirrel,4,test,101,101,0,0,0,0.4002268314361572,0.3397679328918457,-0.06045889854431152
Squirrel,4,test,104,104,0,0,0,0.40898990631103516,0.3652036190032959,-0.04378628730773926
Squirrel,4,test,110,110,2,0,0,-0.18610644340515137,-0.13296222686767578,0.053144216537475586
Squirrel,4,test,117,117,2,0,3,-0.6518537998199463,-0.30791401863098145,0.34393978118896484
Squirrel,4,test,120,120,2,2,0,0.08992362022399902,-0.12588191032409668,-0.2158055305480957
Squirrel,4,test,123,123,0,0,0,0.14226126670837402,0.30078423023223877,0.15852296352386475
Squirrel,4,test,128,128,1,0,0,-0.49503374099731445,-0.42491793632507324,0.07011580467224121
Squirrel,4,test,146,146,0,0,0,0.23947668075561523,0.09595012664794922,-0.14352655410766602
Squirrel,4,test,154,154,0,0,0,0.3457742929458618,0.4830045700073242,0.1372302770614624
Squirrel,4,test,161,161,2,2,4,0.04484248161315918,-0.6049003601074219,-0.649742841720581
Squirrel,4,test,163,163,0,0,0,0.3154938220977783,0.32584261894226074,0.010348796844482422
Squirrel,4,test,164,164,2,2,4,0.0925130844116211,-0.05452680587768555,-0.14703989028930664
Squirrel,4,test,169,169,3,0,4,-0.40235185623168945,-0.3726205825805664,0.029731273651123047
Squirrel,4,test,170,170,1,0,0,-0.5162105560302734,-0.4934576749801636,0.022752881050109863
Squirrel,4,test,171,171,3,2,4,-0.10401272773742676,-0.18030023574829102,-0.07628750801086426
Squirrel,4,test,175,175,1,0,4,-0.4848865270614624,-0.5081350803375244,-0.02324855327606201
Squirrel,4,test,177,177,0,0,0,0.3973269462585449,0.08455729484558105,-0.31276965141296387
Squirrel,4,test,179,179,0,0,0,0.4055391550064087,0.09748697280883789,-0.3080521821975708
Squirrel,4,test,191,191,2,0,0,-0.2086353302001953,-0.03818488121032715,0.17045044898986816
Squirrel,4,test,201,201,1,0,3,-0.4309152364730835,-0.6544308662414551,-0.22351562976837158
Squirrel,4,test,202,202,2,0,0,-0.4679683446884155,-0.8825631141662598,-0.41459476947784424
Squirrel,4,test,204,204,4,2,4,-0.1664121150970459,0.5458400249481201,0.712252140045166
Squirrel,4,test,209,209,0,0,0,0.3615819215774536,0.40948522090911865,0.04790329933166504
Squirrel,4,test,213,213,3,0,0,-0.42496824264526367,-0.9068373441696167,-0.481869101524353
Squirrel,4,test,215,215,1,0,0,-0.507344126701355,-0.48029911518096924,0.027045011520385742
Squirrel,4,test,218,218,1,2,4,-0.39955830574035645,-0.7951681613922119,-0.39560985565185547
Squirrel,4,test,227,227,1,0,3,-0.47292864322662354,-0.3587310314178467,0.11419761180877686
Squirrel,4,test,228,228,0,0,0,0.2682485580444336,0.2958717346191406,0.02762317657470703
Squirrel,4,test,231,231,3,0,0,-0.11005234718322754,-0.27561306953430176,-0.16556072235107422
Squirrel,4,test,248,248,4,0,0,-0.8244103193283081,-0.6806820631027222,0.14372825622558594
Squirrel,4,test,249,249,3,2,2,-0.10010838508605957,-0.0976557731628418,0.0024526119232177734
Squirrel,4,test,254,254,1,0,4,-0.4951772689819336,-0.4579744338989258,0.03720283508300781
Squirrel,4,test,257,257,4,0,3,-0.5830830335617065,-0.2523350715637207,0.33074796199798584
Squirrel,4,test,261,261,1,2,4,-0.39423155784606934,-1.1028027534484863,-0.708571195602417
Squirrel,4,test,266,266,3,2,4,-0.058526039123535156,-0.10320687294006348,-0.04468083381652832
Squirrel,4,test,268,268,4,0,4,-0.7085577249526978,0.6756765842437744,1.3842343091964722
Squirrel,4,test,270,270,0,0,0,0.11911702156066895,0.3236391544342041,0.20452213287353516
Squirrel,4,test,283,283,4,2,4,-0.08461546897888184,0.31376004219055176,0.3983755111694336
Squirrel,4,test,284,284,2,0,0,-0.36277997493743896,-0.7715229988098145,-0.4087430238723755
Squirrel,4,test,288,288,4,2,2,-0.11113572120666504,-0.0445103645324707,0.06662535667419434
Squirrel,4,test,291,291,4,2,2,-0.1332385540008545,-0.4713001251220703,-0.3380615711212158
Squirrel,4,test,292,292,1,0,0,-0.5036212205886841,-0.4630856513977051,0.040535569190979004
Squirrel,4,test,297,297,4,0,4,-0.49692976474761963,0.8850054740905762,1.3819352388381958
Squirrel,4,test,299,299,0,0,0,0.12308597564697266,0.3403538465499878,0.21726787090301514
Squirrel,4,test,303,303,4,2,4,-0.15276885032653809,0.31989216804504395,0.47266101837158203
Squirrel,4,test,305,305,2,0,4,-0.33209550380706787,-0.09099769592285156,0.2410978078842163
Squirrel,4,test,314,314,0,2,2,-0.24991726875305176,-0.480985164642334,-0.23106789588928223
Squirrel,4,test,316,316,0,0,3,0.45146644115448,-0.15363454818725586,-0.6051009893417358
Squirrel,4,test,325,325,1,0,0,-0.5335706472396851,-0.45850080251693726,0.0750698447227478
Squirrel,4,test,328,328,2,0,0,-0.180253267288208,-0.17181396484375,0.008439302444458008
Squirrel,4,test,330,330,0,2,4,-0.12445950508117676,-0.5091228485107422,-0.38466334342956543
Squirrel,4,test,336,336,3,2,4,-0.11045646667480469,-0.050126075744628906,0.06033039093017578
Squirrel,4,test,338,338,4,0,0,-0.8647501468658447,-0.3304102420806885,0.5343399047851562
Squirrel,4,test,346,346,0,0,0,0.07904052734375,0.3119148015975952,0.23287427425384521
Squirrel,4,test,349,349,2,0,2,-0.2618793249130249,0.015547037124633789,0.2774263620376587
Squirrel,4,test,360,360,0,0,0,0.17726731300354004,0.1803598403930664,0.003092527389526367
Squirrel,4,test,364,364,2,0,0,-0.05556058883666992,-0.0010445117950439453,0.05451607704162598
Squirrel,4,test,365,365,1,0,0,-0.31559455394744873,-0.23555397987365723,0.0800405740737915
Squirrel,4,test,366,366,2,0,0,-0.6457980871200562,-0.36375176906585693,0.2820463180541992
Squirrel,4,test,367,367,2,2,4,0.0736691951751709,-0.03951668739318848,-0.11318588256835938
Squirrel,4,test,380,380,0,2,2,-0.2710413932800293,-0.004171133041381836,0.26687026023864746
Squirrel,4,test,381,381,0,0,4,0.3828693628311157,-0.4858574867248535,-0.8687268495559692
Squirrel,4,test,382,382,4,0,4,-0.35114967823028564,0.704582691192627,1.0557323694229126
Squirrel,4,test,386,386,3,2,4,-0.10847139358520508,-0.34588003158569336,-0.23740863800048828
Squirrel,4,test,387,387,3,2,2,-0.1005408763885498,-0.12567472457885742,-0.025133848190307617
Squirrel,4,test,392,392,2,2,4,0.07212138175964355,-0.2180929183959961,-0.29021430015563965
Squirrel,4,test,400,400,2,0,0,-0.3357144594192505,-0.12038540840148926,0.21532905101776123
Squirrel,4,test,405,405,0,2,4,-0.08008360862731934,-0.2242450714111328,-0.14416146278381348
Squirrel,4,test,409,409,2,2,4,0.051206350326538086,-0.33313846588134766,-0.38434481620788574
Squirrel,4,test,415,415,1,0,0,-0.4955812692642212,-0.3743044137954712,0.12127685546875
Squirrel,4,test,418,418,4,2,4,-0.06751871109008789,0.1258223056793213,0.19334101676940918
Squirrel,4,test,421,421,3,2,4,-0.11258172988891602,-0.14870929718017578,-0.036127567291259766
Squirrel,4,test,423,423,0,2,4,-0.31389498710632324,-1.002670168876648,-0.6887751817703247
Squirrel,4,test,431,431,1,0,0,-0.45180320739746094,-0.3750159740447998,0.07678723335266113
